@colour Calc,@drill Down,@Label,DEPENDENCY_NAME,DRILL_DOWN_FLAG,END_NODE_ID,FINAL_OBJECT,Null Highlight,OBJECT_NAME,PATH,Show PAth,START_NODE_ID,@Curve,@Sigmoid Curve,@X Axis,DEPENDENCY_TYPE,END_NODE_LEVEL,Range,START_NODE_LEVEL
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.437823499,0.437823499,59.75,0,7,-0.25,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.437823499,47.75,0,6,-0.25,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.437823499,0.437823499,47.75,0,6,-0.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.437823499,47.75,0,6,-0.25,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.437823499,0.437823499,47.75,0,6,-0.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.437823499,47.75,0,6,-0.25,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.437823499,0.437823499,47.75,0,6,-0.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.437823499,47.75,0,6,-0.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.437823499,0.437823499,47.75,0,6,-0.25,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.437823499,35.75,0,5,-0.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.437823499,35.75,0,5,-0.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.437823499,35.75,0,5,-0.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.437823499,35.75,0,5,-0.25,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.124353002,0.437823499,23.75,0,4,-0.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.562176501,0.437823499,23.75,0,4,-0.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.437823499,23.75,0,4,-0.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.437823499,0.437823499,23.75,0,4,-0.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.875646998,0.437823499,23.75,0,4,-0.25,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.437823499,11.75,0,3,-0.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.437823499,0.437823499,11.75,0,3,-0.25,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.875646998,0.437823499,-0.25,0,2,-0.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.437823499,0.437823499,-0.25,0,2,-0.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.437823499,-0.25,0,2,-0.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.437823499,0.437823499,-0.25,0,2,-0.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.875646998,0.437823499,-0.25,0,2,-0.25,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.5,60,0,7,0,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.5,0.5,60,0,7,0,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.5,60,0,7,0,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.5,0.5,60,0,7,0,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.5,60,0,7,0,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.5,0.5,60,0,7,0,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.5,60,0,7,0,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.5,0.5,60,0,7,0,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.5,48,0,6,0,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.5,0.5,48,0,6,0,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.5,48,0,6,0,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.5,0.5,48,0,6,0,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.5,48,0,6,0,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.5,0.5,48,0,6,0,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.5,48,0,6,0,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.5,0.5,48,0,6,0,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.5,36,0,5,0,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.5,36,0,5,0,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.5,36,0,5,0,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.5,36,0,5,0,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2,0.5,24,0,4,0,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.5,0.5,24,0,4,0,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.5,24,0,4,0,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.5,0.5,24,0,4,0,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4,0.5,24,0,4,0,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.5,12,0,3,0,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.5,0.5,12,0,3,0,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1,0.5,0,0,2,0,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.5,0.5,0,0,2,0,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.5,0,0,2,0,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.5,0.5,0,0,2,0,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1,0.5,0,0,2,0,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.562176501,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.562176501,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.562176501,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.562176501,60.25,0,7,0.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.562176501,0.562176501,60.25,0,7,0.25,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.562176501,48.25,0,6,0.25,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.562176501,0.562176501,48.25,0,6,0.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.562176501,48.25,0,6,0.25,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.562176501,0.562176501,48.25,0,6,0.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.562176501,48.25,0,6,0.25,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.562176501,0.562176501,48.25,0,6,0.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.562176501,48.25,0,6,0.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.562176501,0.562176501,48.25,0,6,0.25,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.562176501,36.25,0,5,0.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.562176501,36.25,0,5,0.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.562176501,36.25,0,5,0.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.562176501,36.25,0,5,0.25,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.875646998,0.562176501,24.25,0,4,0.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.437823499,0.562176501,24.25,0,4,0.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.562176501,24.25,0,4,0.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.562176501,0.562176501,24.25,0,4,0.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.124353002,0.562176501,24.25,0,4,0.25,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.562176501,12.25,0,3,0.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.562176501,0.562176501,12.25,0,3,0.25,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.124353002,0.562176501,0.25,0,2,0.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.562176501,0.562176501,0.25,0,2,0.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.562176501,0.25,0,2,0.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.562176501,0.562176501,0.25,0,2,0.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.124353002,0.562176501,0.25,0,2,0.25,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.622459331,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.622459331,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.622459331,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.622459331,60.5,0,7,0.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.622459331,0.622459331,60.5,0,7,0.5,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.622459331,48.5,0,6,0.5,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.622459331,0.622459331,48.5,0,6,0.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.622459331,48.5,0,6,0.5,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.622459331,0.622459331,48.5,0,6,0.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.622459331,48.5,0,6,0.5,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.622459331,0.622459331,48.5,0,6,0.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.622459331,48.5,0,6,0.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.622459331,0.622459331,48.5,0,6,0.5,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.622459331,36.5,0,5,0.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.622459331,36.5,0,5,0.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.622459331,36.5,0,5,0.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.622459331,36.5,0,5,0.5,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.755081338,0.622459331,24.5,0,4,0.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.377540669,0.622459331,24.5,0,4,0.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.622459331,24.5,0,4,0.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.622459331,0.622459331,24.5,0,4,0.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.244918662,0.622459331,24.5,0,4,0.5,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.622459331,12.5,0,3,0.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.622459331,0.622459331,12.5,0,3,0.5,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.244918662,0.622459331,0.5,0,2,0.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.622459331,0.622459331,0.5,0,2,0.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.622459331,0.5,0,2,0.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.622459331,0.622459331,0.5,0,2,0.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.244918662,0.622459331,0.5,0,2,0.5,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.679178699,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.679178699,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.679178699,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.679178699,60.75,0,7,0.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.679178699,0.679178699,60.75,0,7,0.75,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.679178699,48.75,0,6,0.75,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.679178699,0.679178699,48.75,0,6,0.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.679178699,48.75,0,6,0.75,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.679178699,0.679178699,48.75,0,6,0.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.679178699,48.75,0,6,0.75,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.679178699,0.679178699,48.75,0,6,0.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.679178699,48.75,0,6,0.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.679178699,0.679178699,48.75,0,6,0.75,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.679178699,36.75,0,5,0.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.679178699,36.75,0,5,0.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.679178699,36.75,0,5,0.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.679178699,36.75,0,5,0.75,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.641642602,0.679178699,24.75,0,4,0.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.320821301,0.679178699,24.75,0,4,0.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.679178699,24.75,0,4,0.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.679178699,0.679178699,24.75,0,4,0.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.358357398,0.679178699,24.75,0,4,0.75,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.679178699,12.75,0,3,0.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.679178699,0.679178699,12.75,0,3,0.75,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.358357398,0.679178699,0.75,0,2,0.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.679178699,0.679178699,0.75,0,2,0.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.679178699,0.75,0,2,0.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.679178699,0.679178699,0.75,0,2,0.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.358357398,0.679178699,0.75,0,2,0.75,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.731058579,61,0,7,1,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.731058579,0.731058579,61,0,7,1,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.731058579,61,0,7,1,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.731058579,0.731058579,61,0,7,1,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.731058579,61,0,7,1,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.731058579,0.731058579,61,0,7,1,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.731058579,61,0,7,1,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.731058579,0.731058579,61,0,7,1,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.731058579,49,0,6,1,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.731058579,0.731058579,49,0,6,1,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.731058579,49,0,6,1,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.731058579,0.731058579,49,0,6,1,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.731058579,49,0,6,1,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.731058579,0.731058579,49,0,6,1,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.731058579,49,0,6,1,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.731058579,0.731058579,49,0,6,1,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.731058579,37,0,5,1,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.731058579,37,0,5,1,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.731058579,37,0,5,1,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.731058579,37,0,5,1,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.537882843,0.731058579,25,0,4,1,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.268941421,0.731058579,25,0,4,1,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.731058579,25,0,4,1,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.731058579,0.731058579,25,0,4,1,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.462117157,0.731058579,25,0,4,1,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.731058579,13,0,3,1,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.731058579,0.731058579,13,0,3,1,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.462117157,0.731058579,1,0,2,1,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.731058579,0.731058579,1,0,2,1,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.731058579,1,0,2,1,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.731058579,0.731058579,1,0,2,1,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.462117157,0.731058579,1,0,2,1,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.777299861,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.777299861,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.777299861,61.25,0,7,1.25,6
